brand_code,carb_volume,fill_ounces,pc_volume,carb_pressure,carb_temp,psc_fill,psc_co2,mnf_flow_bin,carb_pressure1,fill_pressure,hyd_pressure1_bin,hyd_pressure2_bin,hyd_pressure3_bin,hyd_pressure4,filler_level,temperature,usage_cont,carb_flow_bin,density_bin,balling_bin,pressure_vacuum,ph,bowl_setpoint_bin,pressure_setpoint_bin,air_pressurer_bin,alch_rel_bin,carb_rel,balling_lvl_bin,psc_trans,filler_speed_trans,mfr_trans,oxygen_filler_trans
B,5.30666666666667,24.0666666666667,0.204,64.8,139,0.199999999999999,0.04,positive,125.2,51.4,above_zero,above_zero,above_zero,98,110.4,65.8,24,mid,low,low,-4.8,8.46,110,50,low,low,5.4,low,-1.518336216848308,7976017.5,258623.82000000004,-3.503722130261153
B,5.31333333333333,23.9733333333333,0.211333333333333,66,139.8,0.0599999999999987,0.0200000000000005,positive,119,49.8,above_zero,above_zero,above_zero,102,109.4,65.8,24,mid,low,low,-4.8,8.38,110,50,low,low,5.4,low,-1.4486380499163911,7968031.5,266303.51999999996,-3.503722130261153
B,5.29333333333333,24.1333333333333,0.246,71,146.6,0.16,0.0199999999999996,positive,124,50.2,above_zero,above_zero,above_zero,98,109.6,65.4,23.82,mid,low,low,-4.8,8.4,110,50,low,low,5.4,low,-1.262436443416569,7976017.5,266887.68,-3.503722130261153
B,5.3,23.9733333333333,0.219333333333333,69,143.8,0.119999999999997,0,positive,121.8,49.6,above_zero,above_zero,above_zero,96,109.4,65.4,24.02,mid,low,low,-5,8.38,110,50,low,low,5.4,low,-1.3247222793546347,7960049.5,261797.98,-3.4795761485224
B,5.3,23.9866666666667,0.247333333333333,71,145.8,0.0799999999999983,0.04,positive,121.6,50.6,above_zero,above_zero,above_zero,100,109.8,65.8,24.04,mid,low,low,-5,8.44,110,50,low,low,5.4,low,-1.6653359893863697,7984007.5,253756.37999999998,-3.503722130261153
B,5.28666666666667,24.1466666666667,0.230666666666667,66.6,141,0.260000000000002,0.0600000000000005,positive,121.4,50.4,above_zero,above_zero,above_zero,98,110.4,67.4,24.04,mid,low,low,-4.8,8.38,110,50,low,low,5.38,low,-1.3803226646068132,8008001.5,263392.31999999995,-3.4795761485224
B,5.35333333333333,24.08,0.203333333333333,65,137.6,0.34,0.22,positive,123.8,50,above_zero,above_zero,above_zero,96,109.4,66.2,23.64,mid,low,low,-4.8,8.38,110,50,low,low,5.42,low,-1.53524199845511,7968031.5,263247.18,-3.2027840906309875
B,5.27333333333333,24.0133333333333,0.223333333333333,70.2,145.2,0.0799999999999983,0.08,positive,121.4,50.8,above_zero,above_zero,above_zero,92,109.8,65.8,23.68,mid,low,low,-4.8,8.4,110,50,low,low,5.4,low,-1.561821953995867,7968031.5,267033.81999999995,-2.9152973744794153
A,5.34666666666667,23.92,0.114666666666667,72.8,147.6,0.140000000000001,0.0200000000000005,positive,123.8,50.4,above_zero,above_zero,above_zero,104,112.2,65.8,23.48,mid,high,high,-4.8,8.42,110,50,low,mid,5.6,high,-1.717157287525381,7960049.5,260785.92000000004,-3.503722130261153
A,5.48666666666667,24.02,0.231333333333333,68,139,0.280000000000001,0.04,positive,130.6,42,above_zero,above_zero,above_zero,102,92.8,66,24,mid,high,high,-4.8,8.42,110,50,low,mid,5.6,high,-1.5267136173520308,982801.5,106352.22,-3.503722130261153
D,5.5,24.0266666666667,0.212,66.8,136.4,0.239999999999998,0.0399999999999991,zero,129.4,44.4,zero,above_zero,zero,114,109.6,66.2,24,low,high,high,-4.8,8.4,110,50,low,high,5.68,high,-1.518336216848308,991231.5,106352.22,-2.2172239576800536
D,5.51333333333333,23.8933333333333,0.217333333333333,68.6,138.6,0.219999999999999,0.0199999999999996,positive,124.6,50.8,above_zero,above_zero,above_zero,82,109.6,64.8,23.9,mid,high,high,-4.8,8.44,110,50,low,high,5.66,high,-1.355019380136116,7976017.5,265137.12000000005,-2.9087208948174523
D,5.54,24.04,0.209333333333333,68.4,137.6,0.280000000000001,0.04,positive,121.4,49.6,above_zero,above_zero,above_zero,76,110.2,64.6,23.76,mid,high,high,-5,8.44,110,50,low,high,5.66,high,-1.9105572809000084,7968031.5,261364,-2.978588391460068
D,5.57333333333333,23.9266666666667,0.197333333333333,70.4,139.6,0.18,0.04,zero,128,41.8,zero,above_zero,zero,110,110,64.2,23.46,low,high,high,-5,8.46,110,46,low,high,5.74,high,-1.561821953995867,982801.5,96799.5,-3.503722130261153
D,5.53333333333333,23.8733333333333,0.202,67,136.4,0.3,0.0599999999999996,positive,124.8,45.8,above_zero,above_zero,above_zero,84,110.8,64,23.52,mid,high,high,-5.4,8.48,110,46,low,high,5.68,high,-1.4414303982492425,7984007.5,262667.01999999996,-3.267137892112132
D,5.64,23.9933333333333,0.215333333333333,76.8,142.6,0.36,0,positive,129.8,52.8,above_zero,above_zero,above_zero,100,108.6,64,23.5,mid,high,high,-5.6,8.5,110,44,low,high,5.68,high,-1.5439298299603448,982801.5,106352.22,-3.503722130261153
D,5.52666666666667,24.0733333333333,0.175333333333333,70.2,140,0.0800000000000018,0.0200000000000005,positive,124.2,44.6,above_zero,above_zero,above_zero,74,115,64.2,23.5,mid,high,high,-5.6,8.42,110,44,low,high,5.68,high,-1.7633568086760154,8040049.5,282601.11999999994,-3.4795761485224
D,5.42,24.06,0.22,74,146.8,0.240000000000002,0.0600000000000005,positive,124.8,43.8,above_zero,above_zero,above_zero,80,119.8,64.2,23.44,mid,high,high,-5.6,8.48,120,44,low,high,5.6,high,-1.4134848680553929,7968031.5,266595.52,-3.4795761485224
D,5.46666666666667,24.0266666666667,0.202666666666667,72.2,143,0.219999999999999,0.0599999999999996,positive,124.4,44.4,above_zero,above_zero,above_zero,82,109.6,64.2,23.6,mid,high,high,-5.6,8.5,110,44,low,high,5.6,high,-1.717157287525381,7976017.5,261653.27999999997,-3.4795761485224
D,5.46,24,0.205333333333333,69.4,140.8,0.0599999999999987,0,positive,126.6,45.4,above_zero,above_zero,above_zero,76,106.2,64.2,24.14,mid,high,high,-5.8,8.5,110,44,low,high,5.58,high,-1.434314575050762,7992001.5,267911.5,-3.4795761485224
D,5.54666666666667,24,0.216,70.6,139.2,0.260000000000002,0.0600000000000005,positive,125,43.8,above_zero,above_zero,above_zero,76,109.6,64.2,23.84,mid,high,high,-5.8,8.48,110,44,low,high,5.6,high,-1.367544467966324,7968031.5,266595.52,-3.503722130261153
D,5.48,23.8866666666667,0.110666666666667,70.2,141.4,0.0600000000000023,0.04,zero,130.2,38,zero,above_zero,zero,112,114.2,69.2,23.62,low,high,high,-6,8.4,110,44,low,high,5.62,high,-1.6422291236000337,988417.5,492.47999999999996,-2.4634825183642635
D,5.46,24.0666666666667,0.24,73,145.4,0.420000000000002,0.04,zero,128.2,47.8,zero,above_zero,zero,100,129.4,70,23.62,low,high,high,-5.8,8.68,110,44,low,high,5.6,high,-1.4486380499163911,996871.5,71668.48000000001,-3.4795761485224
D,5.47333333333333,24.0466666666667,0.199333333333333,69.2,139.8,0.0800000000000018,0.0999999999999996,positive,124.4,43.8,above_zero,above_zero,above_zero,76,108.4,63.8,23.86,mid,high,high,-5.8,8.5,110,44,low,high,5.56,high,-1.590121969361616,7976017.5,262812,-3.4795761485224
D,5.47333333333333,24,0.25,68.2,140,0.200000000000003,0.08,positive,126,44.4,above_zero,above_zero,above_zero,80,110.6,64.2,23.7,mid,high,high,-5.8,8.52,120,44,low,high,5.58,high,-1.2957273255336397,7968031.5,288951.52,-3.4795761485224
D,5.43333333333333,23.9133333333333,0.276666666666667,64.6,136.6,0.36,0.12,positive,124.2,43.8,above_zero,above_zero,above_zero,82,109.4,64,23.94,mid,high,high,-5.8,8.54,110,44,low,high,5.58,high,-1.7809109769979337,7968031.5,264118.62,-3.4795761485224
D,5.4133333333333304,24.0333333333333,0.265333333333333,64,132.8,0.0799999999999983,0.16,positive,125.2,45.2,above_zero,above_zero,above_zero,82,117.2,67.6,23.94,mid,high,high,-6,8.56,110,44,low,high,5.58,high,-1.434314575050762,8032031.5,248512,-3.4795761485224
D,5.51333333333333,24.0266666666667,0.210666666666667,71.2,141.8,0.0199999999999996,0.04,positive,124.8,44.2,above_zero,above_zero,above_zero,86,110.6,64.2,23.5,mid,high,high,-6,8.48,110,44,low,high,5.72,high,-1.6535898384862247,7984007.5,264991.5,-3.4795761485224
B,5.31333333333333,24.1466666666667,0.262666666666667,63,136,0.180000000000003,0.0200000000000005,positive,124.6,44,above_zero,above_zero,above_zero,98,109.2,65.6,23.5,mid,low,low,-6,8.44,110,44,low,low,5.34,low,-1.2900704260280462,7976017.5,267911.5,-3.4795761485224
B,5.24,24.0866666666667,0.256,73.4,150.6,0.32,0.04,positive,125,44.2,above_zero,above_zero,above_zero,96,109,65.4,24.14,mid,low,low,-5.8,8.44,110,44,low,low,5.34,low,-1.2844582472000674,7984007.5,266011.68,-3.4795761485224
B,5.26,23.9533333333333,0.274,67.4,142.6,0.0999999999999979,0,positive,125,44,above_zero,above_zero,above_zero,92,109.8,65.4,23.6,mid,low,low,-5.8,8.48,110,44,low,low,5.34,low,-1.6101282262076415,7968031.5,263682.72000000003,-3.4795761485224
B,5.31333333333333,23.98,0.272,71.2,146.8,0.0999999999999979,0.04,positive,124.4,53,above_zero,above_zero,above_zero,98,110.4,65.4,23.8,mid,low,low,-5.6,8.52,110,50,low,low,5.34,low,-1.3868116113297644,7968031.5,263102.07999999996,-3.4795761485224
B,5.28,23.98,0.232666666666667,71.6,145,0.119999999999997,0.24,positive,123.4,53.8,above_zero,above_zero,above_zero,92,108,65.8,24,mid,low,low,-5.6,8.42,110,50,low,low,5.34,low,-1.5439298299603448,7992001.5,288040,-3.456873211584062
B,5.31333333333333,24.0066666666667,0.235333333333333,68,141.2,0.239999999999998,0.08,positive,120.4,52,above_zero,above_zero,above_zero,106,107,65.2,24.14,mid,low,low,-5.6,8.46,110,50,low,low,5.36,low,-1.5527864045000421,5537791.5,181321.92000000004,-3.4795761485224
B,5.33333333333333,24.0466666666667,0.247333333333333,65.6,138,0.280000000000001,0.0600000000000005,positive,124,50,above_zero,above_zero,above_zero,96,109,65.2,23.8,mid,low,low,-5.6,8.52,110,50,low,low,5.36,low,-1.1561990756108407,7960049.5,264700.38,-3.4795761485224
B,5.35333333333333,24.1,0.240666666666667,65.8,137.8,0.240000000000002,0.04,positive,123,52.6,above_zero,above_zero,above_zero,94,109.6,65.4,23.68,mid,low,low,-5.6,8.52,110,50,low,low,5.36,low,-1.2733639150166018,8016007.5,266449.5,-3.4795761485224
B,5.22666666666667,24.0333333333333,0.297333333333333,63.2,138.6,0.260000000000002,0.0599999999999996,positive,125.8,50.4,above_zero,above_zero,above_zero,98,109.4,65.2,23.76,mid,low,low,-5.8,8.6,110,50,low,low,5.3,low,-1.406704121032347,7976017.5,263392.31999999995,-3.4795761485224
B,5.28666666666667,24.0666666666667,0.260666666666667,64.4,138.4,0.0800000000000018,0.0199999999999996,positive,125.8,50,above_zero,above_zero,above_zero,100,110.6,65.2,23.72,mid,low,low,-5.8,8.56,110,50,low,low,5.28,low,-1.3612512230931475,7992001.5,261364,-3.4795761485224
B,5.21333333333333,24.0266666666667,0.28,68.4,145,0.199999999999999,0.22,positive,123.4,49.8,above_zero,above_zero,above_zero,94,109.6,65.2,23.6,mid,low,low,-5.8,8.48,110,50,low,low,5.28,low,-1.1900617307473365,7960049.5,264118.62,-3.4795761485224
B,5.18666666666667,23.94,0.271333333333333,63,138,0.400000000000002,0.0200000000000005,positive,125,49.8,above_zero,above_zero,above_zero,102,109.6,65.4,23.84,mid,low,low,-5.8,8.5,110,50,low,low,5.32,low,-1.5101020514433645,7968031.5,261942.71999999997,-3.059710476351058
B,5.25333333333333,24.0266666666667,0.280666666666667,76,153.4,0.239999999999998,0.0600000000000005,positive,126,50.4,above_zero,above_zero,above_zero,98,109.8,65.4,23.98,mid,low,low,-5.8,8.56,110,50,low,low,5.34,low,-1.4272871574689459,7968031.5,264554.88,-3.326522558583952
D,5.5,24.02,0.241333333333333,71.8,142.8,0.100000000000001,0.0399999999999991,zero,129.2,44.6,zero,above_zero,zero,116,130.2,70.6,23.76,low,high,high,-5.2,8.62,120,50,low,high,4.96,low,-1.6101282262076415,996871.5,106352.22,-3.4795761485224
D,5.5,23.98,0.132,68,139.6,0.419999999999998,0.16,positive,124.4,47.4,above_zero,above_zero,above_zero,82,126.8,65,23.88,mid,high,high,-5.2,8.6,120,44,low,high,5.66,high,-1.561821953995867,7984007.5,252475.68000000002,-3.179435796973919
D,5.52666666666667,23.9866666666667,0.18,74,144.8,0.0799999999999983,0.0200000000000005,positive,125.2,50.2,above_zero,above_zero,above_zero,78,99,65,23.88,mid,high,high,-5.2,8.5,110,44,low,high,5.66,high,-1.4203449301524225,7992001.5,273799.5,-3.4795761485224
D,5.50666666666667,23.8466666666667,0.218666666666667,70,139.4,0.260000000000002,0.0599999999999996,positive,124.2,43.8,above_zero,above_zero,above_zero,80,122,65.4,23.88,mid,high,high,-5.4,8.56,120,44,low,high,5.7,high,-1.2678797912910749,7976017.5,252902.22000000003,-3.4795761485224
D,5.52666666666667,23.94,0.208,70.2,139.8,0.18,0.0799999999999992,positive,124.4,43.6,above_zero,above_zero,above_zero,76,110,65.4,23.44,mid,high,high,-5.4,8.44,110,44,low,high,5.68,high,-1.6312182217082845,7960049.5,266887.68,-3.4795761485224
D,5.52,23.8333333333333,0.220666666666667,69.8,139.8,0.119999999999997,0,positive,123.4,44,above_zero,above_zero,above_zero,78,109.4,65.4,24.1,mid,high,high,-5.4,8.48,110,44,low,high,5.7,high,-1.6901613323034066,7976017.5,262377.18,-3.4795761485224
D,5.53333333333333,23.9866666666667,0.193333333333333,69.8,140,0.34,0.0599999999999996,positive,126.8,44,above_zero,above_zero,above_zero,82,110.4,65.8,23.46,mid,high,high,-5.2,8.46,110,44,low,high,5.64,high,-1.478463807583788,7968031.5,263682.72000000003,-3.4795761485224
D,5.54,23.9333333333333,0.196666666666667,67.6,136.8,0.16,0.04,positive,126.6,45,above_zero,above_zero,above_zero,80,112,65.8,23.8,mid,high,high,-5.4,8.46,110,44,low,high,5.68,high,-1.406704121032347,7984007.5,262377.18,-3.4795761485224
D,5.54,23.8333333333333,0.192666666666667,68.4,137.2,0.200000000000003,0.0599999999999996,positive,125,45.2,above_zero,above_zero,above_zero,78,121.4,65.8,23.74,mid,high,high,-5.2,8.46,110,44,low,high,5.68,high,-1.6653359893863697,7968031.5,280350.22,-3.4795761485224
D,5.49333333333333,23.8066666666667,0.207333333333333,67.6,138,0.0399999999999991,0.0399999999999991,positive,122.8,52.2,above_zero,above_zero,above_zero,82,101.2,64.8,23.86,mid,high,high,-5.2,8.5,110,44,low,high,5.62,high,-1.393369964475876,7984007.5,269671.18,-3.4795761485224
C,5.32666666666667,23.9866666666667,0.187333333333333,67.2,140.8,0.36,0.12,positive,125.8,44.4,above_zero,above_zero,above_zero,84,109.8,67.8,23.98,mid,low,low,-5.2,8.4,110,44,low,low,5.38,low,-1.4272871574689459,7976017.5,260930.37999999998,-3.456873211584062
C,5.27333333333333,24.0066666666667,0.221333333333333,72.6,149,0.119999999999997,0.0200000000000005,zero,131,39.2,zero,above_zero,zero,114,109.8,68.2,23.92,low,low,low,-5.2,8.4,110,44,low,low,5.38,low,-1.278889744907202,982801.5,87194.38,-3.4795761485224
C,5.31333333333333,23.9733333333333,0.23,67.6,142,0.239999999999998,0.0200000000000005,positive,125.2,44,above_zero,above_zero,above_zero,78,109.6,67.4,24.02,mid,low,low,-5.2,8.38,110,44,low,low,5.36,low,-1.518336216848308,7968031.5,267765.12,-3.4795761485224
C,5.26666666666667,24.12,0.25,72.2,148.2,0.240000000000002,0.04,positive,125.2,44.4,above_zero,above_zero,above_zero,108,109,66.2,24.1,mid,low,low,-5.2,8.38,110,44,low,low,5.34,low,-1.4940355743730593,7999999.5,265720,-3.4795761485224
C,5.30666666666667,23.9866666666667,0.23,64,138.2,0.159999999999997,0.08,zero,127.8,47.8,zero,above_zero,zero,128,154,66.2,23.88,low,low,low,-5.2,8.42,110,44,low,low,5.3,low,-1.406704121032347,508031.5,108763.98,-3.4795761485224
C,5.3,24.0266666666667,0.178,63.2,136.8,0.140000000000001,0.04,positive,124.8,44.6,above_zero,above_zero,above_zero,94,109.8,66.4,23.88,mid,low,low,-5.2,8.38,110,44,low,low,5.3,low,-1.4861906968533947,7976017.5,263682.72000000003,-3.4795761485224
C,5.24,24.04,0.246,73.6,151,0.279999999999998,0.04,positive,123.6,44.4,above_zero,above_zero,above_zero,98,110.6,66.2,23.38,mid,low,low,-5,8.4,110,44,low,low,5.28,low,-1.4486380499163911,8016007.5,261797.98,-3.4795761485224
C,5.26666666666667,24.0466666666667,0.248,66.8,142,0.0799999999999983,0.0200000000000005,positive,125.8,44,above_zero,above_zero,above_zero,94,111,66.4,24,mid,low,low,-5,8.38,110,44,low,low,5.28,low,-1.2844582472000674,7960049.5,264264,-3.4795761485224
C,5.20666666666667,23.9533333333333,0.275333333333333,68.6,146.6,0.100000000000001,0.14,positive,123.2,44.6,above_zero,above_zero,above_zero,82,112.2,66.4,24.18,mid,low,low,-4.8,8.3,110,44,low,low,5.28,low,-1.406704121032347,7968031.5,265137.12000000005,-3.4795761485224
C,5.24,23.9733333333333,0.25,65.8,140,0.5,0.12,positive,123.2,43.6,above_zero,above_zero,above_zero,96,122,66.4,23.62,mid,low,low,-4.8,8.44,120,44,low,low,5.34,low,-1.0408336953374562,7558271.5,252191.52000000002,-3.4795761485224
C,5.34,24.1266666666667,0.217333333333333,72.2,144.6,0.0399999999999991,0.22,positive,125.4,50,above_zero,above_zero,above_zero,92,109.2,66.4,23.82,mid,low,low,-4.8,8.44,110,50,low,low,5.34,low,-1.6101282262076415,7960049.5,262087.5,-3.4795761485224
C,5.24,23.6933333333333,0.176666666666667,64.6,137,0.46,0.16,positive,124.4,52.8,above_zero,above_zero,above_zero,118,109.4,66.6,23.76,mid,low,low,-4.8,8.48,110,50,low,low,5.34,low,-1.4861906968533947,7992001.5,266011.68,-3.4795761485224
B,5.22,23.7,0.148,61,135.4,0.240000000000002,0.04,positive,123,53,above_zero,above_zero,above_zero,96,109.6,66.8,24.06,mid,low,low,-4.8,8.38,110,50,low,low,5.4,low,-1.6312182217082845,7976017.5,268937.27999999997,-3.105960966884967
B,5.34,23.88,0.28,65.8,138.2,0.279999999999998,0.04,positive,122.2,52.6,above_zero,above_zero,above_zero,96,110.6,65.4,24.22,mid,low,low,-4.8,8.38,110,50,low,low,5.38,low,-1.373900966300059,7968031.5,260785.92000000004,-3.503722130261153
B,5.37333333333333,23.96,0.268,67.6,141.2,0.260000000000002,0.0600000000000005,positive,124.8,53.6,above_zero,above_zero,above_zero,106,106.6,65.8,23.62,mid,low,low,-5,8.36,110,50,low,low,5.38,low,-1.590121969361616,7984007.5,238187.52000000002,-3.4795761485224
B,5.38,24.1133333333333,0.218,68.4,141.4,0.240000000000002,0.0599999999999996,positive,122.4,52.6,above_zero,above_zero,above_zero,98,109.8,66,23.44,mid,low,low,-5,8.42,110,50,low,low,5.38,low,-1.3612512230931475,7992001.5,258480,-3.4795761485224
D,5.4,23.8533333333333,0.27,67.2,139.6,0.16,0.04,positive,128.8,46,zero,above_zero,zero,124,109,66.2,23.8,low,low,low,-5,8.42,110,50,low,low,5.38,low,-1.7316718427000253,985607.5,64799.5,-3.4795761485224
B,5.36,24.06,0.110666666666667,63.6,135.2,0.239999999999998,0.0999999999999996,positive,124.4,53.4,above_zero,above_zero,above_zero,104,111,66.4,23.74,mid,low,low,-5,8.4,110,50,low,low,5.42,low,-1.2957273255336397,7984007.5,250206.87999999998,-3.4795761485224
B,5.43333333333333,24.0933333333333,0.203333333333333,66.6,139.2,0.0800000000000018,0.22,positive,123.2,52.2,above_zero,above_zero,above_zero,110,109.6,66.8,23.72,mid,low,low,-5,8.4,110,50,low,low,5.4,low,-1.677509690068058,2332799.5,89972.31999999999,-3.503722130261153
B,5.32666666666667,24.06,0.198666666666667,65.4,138,0.299999999999997,0.0199999999999996,positive,120.4,49.6,above_zero,above_zero,above_zero,94,110.4,65.6,23.84,mid,low,low,-5,8.42,110,50,low,low,5.3,low,-1.1561990756108407,7968031.5,264554.88,-3.503722130261153
B,5.32,24.0466666666667,0.383333333333333,68.2,144.2,0.18,0.16,positive,125.6,50.2,above_zero,above_zero,above_zero,94,111.4,65.6,23.86,mid,low,low,-5,8.44,110,50,low,low,5.32,low,-1.53524199845511,7968031.5,266157.58,-3.4795761485224
B,5.38666666666667,24.06,0.250666666666667,68.8,143.6,0.399999999999999,0.16,positive,123,52.2,above_zero,above_zero,above_zero,108,107.4,65.8,23.68,mid,low,low,-5,8.4,110,50,low,low,5.34,low,-1.3247222793546347,4804999.5,126001.5,-3.4795761485224
B,5.35333333333333,24.06,0.26,66.4,138.6,0.260000000000002,0.08,positive,123,52.6,above_zero,above_zero,above_zero,90,110,65.6,23.9,mid,low,low,-5,8.4,110,50,low,low,5.32,low,-1.3129774385072932,7984007.5,266741.57999999996,-3.4795761485224
B,5.39,24.0533333333333,0.246,73.4,144.6,0.279999999999998,0.22,positive,122.8,52.8,above_zero,above_zero,above_zero,96,110.2,65.2,23.9,mid,low,low,-5,8.5,110,50,low,low,5.32,low,-1.2516685226452116,7976017.5,268204.38,-3.4795761485224
B,5.31333333333333,24.0133333333333,0.29,64,135.6,0.0599999999999987,0.12,positive,123.8,52.8,above_zero,above_zero,above_zero,94,110,65.2,24.12,mid,low,low,-5,8.42,110,50,low,low,5.32,low,-1.53524199845511,7984007.5,262232.32,-3.503722130261153
B,5.34666666666667,24.06,0.250666666666667,74.4,149.8,0.259999999999998,0.0599999999999996,positive,122.8,49.8,above_zero,above_zero,above_zero,98,110.4,65.6,23.76,mid,low,low,-5,8.44,110,50,low,low,5.32,low,-1.518336216848308,7968031.5,267180,-2.6999173161319576
B,5.36,24.0666666666667,0.238,66.6,138.8,0.239999999999998,0.04,positive,124.2,50,above_zero,above_zero,above_zero,100,111.6,65.8,23.6,mid,low,low,-5,8.46,110,50,low,low,5.32,low,-1.5710477882094556,7968031.5,259775.81999999998,-2.8413200581167217
B,5.39333333333333,24.0266666666667,0.314666666666667,63.6,135.6,0.280000000000001,0.0599999999999996,positive,122.6,47,above_zero,above_zero,above_zero,126,129.4,66.4,23.92,mid,low,low,-5,8.42,110,50,low,low,5.32,low,-1.3247222793546347,1164337.5,19207.5,-2.7918332775515426
B,5.33333333333333,24.0133333333333,0.309333333333333,64.8,137.2,0.139999999999997,0.04,positive,123,50.4,above_zero,above_zero,above_zero,98,110.8,65.8,23.58,mid,low,low,-5,8.42,110,50,low,low,5.34,low,-1.3868116113297644,7968031.5,266303.51999999996,-2.5865946974316545
B,5.34666666666667,24.1333333333333,0.273333333333333,67.2,140.2,0.18,0.04,positive,123.2,50.2,above_zero,above_zero,above_zero,96,109.6,65.4,23.52,mid,low,low,-4.8,8.46,110,50,low,low,5.32,low,-1.53524199845511,7968031.5,264409.42000000004,-2.58292130857866
B,5.32666666666667,24.1266666666667,0.254,66.6,140.4,0.279999999999998,0.0600000000000005,positive,122.8,50.4,above_zero,above_zero,above_zero,100,109,66,23.8,mid,low,low,-4.6,8.44,110,50,low,low,5.34,low,-1.6312182217082845,7968031.5,263827.98,-2.864853527830193
B,5.36666666666667,24.1266666666667,0.216666666666667,71.6,145.2,0.0199999999999996,0.04,positive,122.6,52.8,above_zero,above_zero,above_zero,96,110.2,65.2,24.2,mid,low,low,-4.6,8.44,110,50,low,low,5.34,low,-1.3247222793546347,7960049.5,267326.22000000003,-2.9087208948174523
B,5.36,24.0133333333333,0.304,66.6,139,0.0999999999999979,0.04,positive,124.4,49.8,above_zero,above_zero,above_zero,94,109.8,65.4,23.92,mid,low,low,-4.6,8.44,110,50,low,low,5.32,low,-1.470849737787082,7976017.5,268057.92000000004,-2.9861311825217842
B,5.40666666666667,24.16,0.280666666666667,64.2,134.6,0.220000000000002,0.0199999999999996,positive,123.2,50,above_zero,above_zero,above_zero,100,109.8,65.2,23.58,mid,low,low,-4.6,8.5,110,50,low,low,5.34,low,-1.2050157234259284,7960049.5,268497.42,-2.7814169343336066
B,5.30666666666667,23.9466666666667,0.258,67.4,141.6,0.259999999999998,0.0599999999999996,positive,123.8,49.8,above_zero,above_zero,above_zero,94,109.6,65.2,24,mid,low,low,-4.8,8.44,110,50,low,low,5.34,low,-1.2050157234259284,8008001.5,264991.5,-2.852957825025863
B,5.34666666666667,24.12,0.225333333333333,69.6,143.2,0.199999999999999,0.04,positive,127,50,above_zero,above_zero,above_zero,96,110.8,65.2,23.6,mid,low,low,-4.8,8.5,110,50,low,low,5.34,low,-1.8,7960049.5,264991.5,-3.4795761485224
B,5.38666666666667,24.04,0.200666666666667,62.6,133.8,0.16,0.0200000000000005,positive,123.8,50.4,above_zero,above_zero,above_zero,94,109.4,65.2,23.78,mid,low,low,-4.8,8.52,110,50,low,low,5.34,low,-1.53524199845511,7968031.5,267180,-3.503722130261153
B,5.31333333333333,24.0666666666667,0.228666666666667,70.8,146.2,0.219999999999999,0.0200000000000005,positive,123.8,52.4,above_zero,above_zero,above_zero,100,108.8,65.4,23.94,mid,low,low,-5,8.48,110,50,low,low,5.3,low,-1.137445653886087,7976017.5,261653.27999999997,-3.503722130261153
D,5.48,24.04,0.218,71.6,142.8,0.16,0,positive,123.6,46.4,above_zero,above_zero,above_zero,78,108.4,64,24.16,mid,high,high,-5,8.6,110,46,low,high,5.56,high,-1.6535898384862247,7968031.5,268790.62000000005,-2.9711565305941865
D,5.54,24.06,0.241333333333333,62.6,129.2,0.279999999999998,0.0600000000000005,positive,124.6,46,above_zero,above_zero,above_zero,78,112,64.2,23.92,mid,high,high,-5,8.5,110,46,low,high,5.56,high,-1.175378874876468,8008001.5,246261.11999999997,-2.895810783652094
D,5.43333333333333,23.98,0.297333333333333,78.4,153.8,0.159999999999997,0.0599999999999996,positive,125.8,46,above_zero,above_zero,above_zero,82,110.6,64.6,23.68,mid,high,high,-5,8.52,110,46,low,high,5.6,high,-1.0284033758807105,7976017.5,264991.5,-2.392120831402549
A,5.44,23.86,0.121333333333333,69.6,142.2,0.260000000000002,0.08,positive,124.6,48,above_zero,above_zero,above_zero,106,109.4,64.6,24.08,mid,high,high,-5,8.56,110,46,low,high,5.62,high,-1.7633568086760154,8008001.5,264991.5,-2.4002791117731714
A,5.56666666666667,24.1,0.244,63.4,130.6,0.219999999999999,0.0599999999999996,positive,124.8,46.4,above_zero,above_zero,above_zero,104,109.6,64.4,23.94,mid,high,high,-5,8.54,110,46,low,mid,5.6,high,-1.1236439079917342,7968031.5,260352.78000000003,-3.4795761485224
A,5.5,23.98,0.209333333333333,73.6,144.8,0.32,0.0399999999999991,positive,125.2,46,above_zero,above_zero,above_zero,102,109.6,64.6,23.54,mid,high,high,-5,8.46,110,46,low,mid,5.62,high,-1.53524199845511,7960049.5,263827.98,-3.503722130261153
A,5.50666666666667,23.96,0.199333333333333,68.4,137.6,0.140000000000001,0.0599999999999996,positive,120,52.2,above_zero,above_zero,above_zero,96,111.8,64.8,24.04,mid,high,high,-5,8.5,110,46,low,mid,5.62,high,-1.6101282262076415,7976017.5,280350.22,-3.4795761485224
B,5.2,23.8133333333333,0.316,63.4,138.4,0.399999999999999,0.04,positive,123.2,49.4,above_zero,above_zero,above_zero,94,110.2,64.4,23.58,mid,high,high,-5,8.38,110,46,low,mid,5.6,high,-1.045013089094934,7968031.5,257617.91999999995,-3.4795761485224
B,5.23333333333333,24.0066666666667,0.232666666666667,71.6,148.2,0.140000000000001,0.0599999999999996,positive,121.8,45.8,above_zero,above_zero,above_zero,100,109.8,66,23.58,mid,low,low,-5,8.46,110,46,low,low,5.3,low,-1.561821953995867,7968031.5,268497.42,-3.059710476351058
